id,overall,difficulty,review_count,interest,mentions_accent,mentions_ta,hotness,scientific_age,rank,gender,race,discipline,uni_type,uni_control
300762,3.571428571,2.857142857,7,3,FALSE,FALSE,cold,9,Associate Professor,F,non-white,Humanities,r1,public
300839,3.35,3.3,10,3.5,TRUE,FALSE,cold,11,Associate Professor,M,non-white,Medical sciences,r1,public
300865,3.382352941,1.882352941,17,2.833333333,TRUE,TRUE,cold,19,Associate Professor,M,white,Humanities,r1,public
300974,3.2,2.4,5,3.6,FALSE,FALSE,cold,22,Professor,M,white,Social Sciences,r1,public
300975,4.111111111,3.777777778,9,4.285714286,FALSE,FALSE,cold,18,Associate Professor,F,white,Medical sciences,r1,public
301058,4.5,2.5,6,3.666666667,FALSE,FALSE,cold,35,Professor,F,non-white,Humanities,r1,public
301093,2.863636364,2.909090909,11,3.333333333,TRUE,FALSE,cold,34,Professor,M,white,Social Sciences,r1,public
301109,4.2,3.12,25,3.647058824,FALSE,FALSE,hot,21,Professor,M,non-white,Humanities,r1,public
301188,3.5,4,4,2,FALSE,FALSE,cold,9,Associate Professor,M,UNK,Engineering,r1,public
301205,4,2.8,5,3.5,FALSE,FALSE,hot,14,Professor,M,non-white,Natural Sciences,r1,public
301233,3.867647059,2.235294118,25,3,FALSE,FALSE,cold,16,Professor,F,non-white,Social Sciences,r1,public
301240,4.1875,2.25,8,3.75,FALSE,FALSE,cold,33,Professor,M,non-white,Social Sciences,r1,public
301241,3.857142857,2.714285714,7,3.833333333,FALSE,FALSE,cold,16,Associate Professor,M,non-white,Natural Sciences,r1,public
301291,2.7,3,5,4.666666667,FALSE,FALSE,cold,51,Professor,M,white,Humanities,r1,private
301472,3.916666667,2.5,24,3.208333333,FALSE,FALSE,cold,39,Professor,M,white,Social Sciences,r1,public
301504,1.5,4,4,2.333333333,FALSE,FALSE,cold,16,Associate Professor,F,white,Social Sciences,r1,public
301652,3.4,3.2,5,3.2,FALSE,FALSE,cold,8,Associate Professor,M,UNK,Social Sciences,r1,public
301693,4.875,3.5,4,4,FALSE,FALSE,hot,8,Associate Professor,M,non-white,Humanities,r1,public
301727,3.636363636,3.909090909,11,4.363636364,FALSE,FALSE,cold,11,Associate Professor,M,white,Engineering,r1,public
301763,2.444444444,1.888888889,9,3.25,FALSE,FALSE,cold,23,Professor,M,non-white,Social Sciences,r1,public
301770,3.447368421,2.578947368,19,2.5,FALSE,FALSE,cold,16,Associate Professor,M,UNK,Social Sciences,r1,public
301787,4.5625,2.375,8,4.142857143,FALSE,FALSE,cold,16,Associate Professor,M,white,Humanities,r1,public
301795,4.614285714,1.728571429,25,3.583333333,FALSE,FALSE,cold,15,Associate Professor,M,white,Natural Sciences,r1,public
301833,3.944444444,3,9,2.5,FALSE,FALSE,cold,8,Associate Professor,M,white,Social Sciences,r1,public
301889,3.730769231,2.692307692,13,3.428571429,FALSE,FALSE,hot,11,Associate Professor,M,white,Natural Sciences,r1,public
301903,4,2.444444444,9,3.666666667,FALSE,FALSE,cold,10,Assistant Professor,F,non-white,Social Sciences,r1,public
302488,1.375,3.875,8,3,FALSE,FALSE,cold,36,Professor,M,non-white,Natural Sciences,r2,private
302608,4.7,1.6,5,5,FALSE,FALSE,cold,21,Professor,M,non-white,Natural Sciences,r2,private
302771,2.6,3.8,5,4.25,FALSE,FALSE,cold,34,Professor,M,UNK,Natural Sciences,r2,private
302898,5,2.666666667,6,4.5,FALSE,FALSE,cold,9,Associate Professor,M,UNK,Social Sciences,r2,private
302920,3.916666667,1.833333333,6,4.666666667,FALSE,FALSE,hot,8,Assistant Professor,F,white,Humanities,r2,public
302927,2.5625,3.75,8,3.428571429,FALSE,FALSE,cold,25,Professor,M,white,Humanities,r2,public
302932,3.916666667,4,6,3.25,FALSE,FALSE,cold,9,Associate Professor,M,white,Humanities,r2,public
303018,3,1,4,3.25,FALSE,FALSE,cold,21,Associate Professor,F,UNK,Social Sciences,r2,public
303032,3.125,3.5,4,3.25,FALSE,FALSE,cold,9,Associate Professor,F,UNK,Humanities,r2,public
303037,4.875,1.25,4,4,FALSE,FALSE,cold,24,Associate Professor,M,white,Natural Sciences,r2,public
303044,4.166666667,4.166666667,6,3.5,FALSE,FALSE,hot,7,Associate Professor,M,white,Social Sciences,r2,public
303057,3.75,4.333333333,6,3.166666667,FALSE,FALSE,hot,9,Associate Professor,F,UNK,Humanities,r2,public
303083,3.25,4.75,4,4,FALSE,FALSE,cold,14,Associate Professor,M,white,Natural Sciences,r2,public
303100,4.181818182,3.272727273,11,3.4,TRUE,FALSE,cold,12,Professor,M,non-white,Natural Sciences,r2,public
303140,2.684210526,4.894736842,19,3.133333333,FALSE,FALSE,cold,9,Associate Professor,M,non-white,Humanities,r2,public
303155,3.4,4.6,5,3.4,FALSE,FALSE,cold,16,Associate Professor,F,white,Natural Sciences,r2,public
304002,4.642857143,3.142857143,7,3.5,FALSE,FALSE,cold,24,Associate Professor,M,white,Humanities,r1,private
304016,1,2.25,4,2.5,FALSE,FALSE,cold,26,Professor,M,non-white,Engineering,r2,public
304017,3.111111111,2.888888889,9,1,FALSE,FALSE,cold,39,Professor,M,white,Engineering,r2,public
304042,3.884615385,3.692307692,13,4.25,FALSE,FALSE,hot,21,Associate Professor,M,UNK,Natural Sciences,r2,public
304105,4.777777778,2.444444444,9,3.8,FALSE,FALSE,cold,22,Professor,M,non-white,Social Sciences,r1,private
304364,4.291666667,3.416666667,12,3.666666667,FALSE,FALSE,cold,29,Professor,M,white,Medical sciences,r1,private
304372,4.416666667,3.5,12,3.5,FALSE,FALSE,cold,19,Professor,M,non-white,Natural Sciences,r2,public
304389,2.25,4.75,4,3.5,FALSE,FALSE,cold,37,Professor,M,non-white,Natural Sciences,r2,public
304544,2.5,4.5,4,3,FALSE,FALSE,cold,7,Assistant Professor,M,UNK,Natural Sciences,r2,public
304814,4.625,2.75,4,4,FALSE,FALSE,cold,40,Professor,M,white,Humanities,r1,private
305085,1.470588235,3.882352941,17,3.411764706,FALSE,FALSE,cold,37,Professor,M,UNK,Engineering,r2,public
305131,3.857142857,2.714285714,14,2.833333333,FALSE,FALSE,hot,22,Professor,M,white,Social Sciences,r1,public
305135,4.083333333,2.333333333,18,4.352941176,FALSE,FALSE,cold,12,Associate Professor,F,white,Humanities,r1,public
305136,4.03125,2.1875,16,3.769230769,FALSE,FALSE,cold,47,Professor,M,white,Humanities,r1,public
305143,4.148648649,4.216216216,25,2.857142857,FALSE,FALSE,hot,11,Associate Professor,M,white,Engineering,r1,public
305504,2.864864865,3.756756757,25,3.227272727,FALSE,FALSE,cold,28,Professor,M,white,Natural Sciences,r2,public
305566,4.9,3,5,5,FALSE,FALSE,hot,13,Associate Professor,M,white,Social Sciences,r1,public
305569,3.8,2.5,10,4,FALSE,FALSE,cold,28,Professor,M,UNK,Natural Sciences,r1,public
305600,4,3.4,5,4.4,FALSE,FALSE,cold,46,Professor,F,non-white,Medical sciences,r1,public
305667,3.125,2.75,4,5,TRUE,FALSE,cold,9,Assistant Professor,M,white,Engineering,r1,public
305794,2.464285714,3.321428571,25,3.5,FALSE,FALSE,cold,29,Associate Professor,M,white,Natural Sciences,r1,public
305811,4.346153846,3.923076923,13,4.125,FALSE,FALSE,hot,18,Associate Professor,F,white,Social Sciences,r1,public
305813,3.333333333,4,12,3.333333333,FALSE,FALSE,hot,14,Associate Professor,M,white,Social Sciences,r1,public
305841,3.375,2.75,4,2.5,FALSE,FALSE,cold,14,Associate Professor,F,non-white,Humanities,r2,private
305845,4.2,3.2,5,3.4,FALSE,FALSE,cold,9,Associate Professor,M,non-white,Social Sciences,r2,private
305847,3.5,3.75,4,4,FALSE,FALSE,cold,8,Assistant Professor,F,non-white,Humanities,r2,private
305853,3.75,2,4,4,FALSE,FALSE,hot,13,Associate Professor,F,UNK,Social Sciences,r2,private
305865,2.794117647,3.470588235,25,2.5625,TRUE,FALSE,cold,23,Associate Professor,M,UNK,Medical sciences,r2,public
305916,3.3,3.8,10,3.75,TRUE,TRUE,cold,10,Professor,M,non-white,Natural Sciences,r2,public
305939,3.326086957,3.347826087,23,4.071428571,FALSE,FALSE,cold,36,Professor,F,non-white,Medical sciences,r1,private
305942,4,2.727272727,11,3.363636364,FALSE,FALSE,hot,8,Assistant Professor,F,non-white,Social Sciences,r1,private
306240,5,2.4,5,4.5,FALSE,FALSE,cold,41,Professor,M,white,Social Sciences,r1,private
306298,2.95,3.55,20,3,FALSE,FALSE,cold,12,Associate Professor,M,white,Engineering,r1,public
306301,2.769230769,4.076923077,13,3.6,FALSE,FALSE,cold,47,Professor,M,non-white,Engineering,r1,public
306306,2.75,2.888888889,18,3.764705882,FALSE,FALSE,hot,10,Associate Professor,M,non-white,Engineering,r1,public
307263,4.833333333,2.333333333,6,3.75,FALSE,FALSE,hot,26,Associate Professor,M,non-white,Social Sciences,r2,public
307594,4.416666667,2.083333333,12,4.444444444,FALSE,FALSE,hot,9,Associate Professor,M,non-white,Humanities,r1,public
307618,2.6,3.6,5,2.4,TRUE,FALSE,cold,19,Associate Professor,F,non-white,Natural Sciences,r1,public
307619,3.4,2.7,10,3.4,FALSE,FALSE,hot,12,Associate Professor,F,non-white,Natural Sciences,r1,public
307620,3.166666667,3.833333333,6,4,FALSE,FALSE,cold,44,Professor,M,white,Natural Sciences,r1,public
307644,4,2.166666667,6,3.6,FALSE,FALSE,cold,20,Professor,F,non-white,Engineering,r1,public
308369,3,4.285714286,7,3.5,FALSE,FALSE,hot,8,Associate Professor,M,white,Engineering,r2,public
308615,4.475,3.1,20,3.692307692,FALSE,FALSE,cold,11,Assistant Professor,M,non-white,Natural Sciences,r1,public
308617,4.5625,2.75,8,4,FALSE,FALSE,cold,11,Assistant Professor,M,white,Natural Sciences,r1,public
309855,4.178571429,2.428571429,14,3.111111111,FALSE,FALSE,cold,22,Professor,M,white,Medical sciences,r1,public
310350,4.875,3.25,4,5,FALSE,FALSE,hot,28,Professor,M,UNK,Engineering,r1,public
310564,3.28125,3.0625,16,3,TRUE,FALSE,cold,11,Associate Professor,M,non-white,Social Sciences,r1,public
310565,3.75,2.25,4,2.75,TRUE,FALSE,cold,10,Associate Professor,F,non-white,Social Sciences,r1,public
310568,3.518518519,3.703703704,25,3.388888889,FALSE,TRUE,cold,11,Associate Professor,M,non-white,Social Sciences,r1,public
310569,2.46875,3.25,16,3.1,TRUE,FALSE,cold,8,Associate Professor,F,UNK,Social Sciences,r1,public
310570,3.458333333,3.458333333,24,3.611111111,FALSE,FALSE,cold,11,Associate Professor,M,non-white,Social Sciences,r1,public
310572,3.4375,3.5,8,2.6,FALSE,FALSE,cold,32,Professor,M,non-white,Social Sciences,r1,public
310575,2,4,7,2,FALSE,FALSE,cold,12,Associate Professor,M,non-white,Humanities,r1,public
310675,4,2.625,8,2.2,FALSE,TRUE,cold,10,Associate Professor,F,UNK,Humanities,r1,public
310676,3.9,3.4,5,3.8,FALSE,FALSE,cold,14,Professor,F,white,Natural Sciences,r1,public
310678,3.6,3.2,5,3.75,FALSE,FALSE,cold,11,Professor,M,UNK,Engineering,r1,public
310681,3.3,2.6,5,2.8,FALSE,FALSE,cold,23,Professor,M,non-white,Natural Sciences,r1,public
310683,3.5,3,4,2.5,FALSE,FALSE,cold,13,Professor,F,white,Social Sciences,r1,public
311222,3.675,3,20,3.461538462,FALSE,FALSE,cold,26,Associate Professor,M,non-white,Natural Sciences,r1,public
311594,2.857142857,2.857142857,7,2.8,FALSE,FALSE,cold,7,Assistant Professor,F,UNK,Social Sciences,other,public
311633,3.8125,1.5625,16,2.666666667,FALSE,TRUE,cold,25,Professor,M,white,Humanities,r1,public
311700,4.8,2.8,5,4,FALSE,FALSE,cold,8,Associate Professor,F,non-white,Medical sciences,r1,public
311813,4.2,2.2,5,3.75,FALSE,TRUE,hot,9,Associate Professor,F,white,Humanities,r1,public
312032,3.733333333,3.266666667,15,3.538461538,FALSE,FALSE,hot,11,Associate Professor,M,white,Natural Sciences,r1,public
312044,3.892857143,2.428571429,14,3.928571429,FALSE,FALSE,cold,13,Associate Professor,M,white,Medical sciences,r1,public
312991,4.0625,3.25,8,3.285714286,FALSE,FALSE,hot,9,Associate Professor,M,white,Humanities,r1,public
314949,3.916666667,2.5,6,4.333333333,FALSE,FALSE,hot,9,Associate Professor,M,non-white,Social Sciences,r1,public
314952,4.728571429,2.057142857,25,4.448275862,FALSE,FALSE,hot,13,Professor,M,white,Social Sciences,r1,public
314986,3.8125,3,16,4,TRUE,FALSE,cold,30,Professor,M,non-white,Natural Sciences,r2,private
315019,4.857142857,2.714285714,7,4.5,FALSE,FALSE,cold,17,Professor,M,UNK,Social Sciences,r2,private
315173,2.833333333,3.083333333,12,3.222222222,FALSE,FALSE,cold,11,Associate Professor,M,non-white,Social Sciences,r1,public
315275,4.1,1.8,5,3.4,FALSE,FALSE,cold,14,Associate Professor,M,non-white,Social Sciences,r1,public
315972,2.1,4.4,5,2.8,FALSE,FALSE,cold,22,Professor,M,non-white,Natural Sciences,r1,public
316807,2.666666667,3.185185185,25,2.611111111,TRUE,FALSE,cold,15,Associate Professor,M,non-white,Social Sciences,r1,public
317196,3.318181818,3.727272727,11,2.8,TRUE,FALSE,cold,23,Professor,M,non-white,Humanities,r1,public
317405,4.416666667,2.666666667,6,3.8,FALSE,FALSE,cold,20,Professor,F,non-white,Social Sciences,r2,public
317586,4.25,1.75,4,3.75,FALSE,FALSE,cold,7,Assistant Professor,M,non-white,Social Sciences,r2,private
317755,3.2,3.4,5,3,FALSE,FALSE,hot,11,Associate Professor,M,UNK,Natural Sciences,r2,public
317953,2.375,4,4,4.333333333,FALSE,FALSE,cold,9,Associate Professor,M,white,Social Sciences,r2,private
318325,4.857142857,3,7,4,FALSE,FALSE,cold,7,Associate Professor,M,white,Engineering,r2,private
318343,5,2.142857143,7,3.857142857,FALSE,FALSE,hot,10,Assistant Professor,M,white,Natural Sciences,r1,public
318522,1.75,4,6,2.833333333,FALSE,FALSE,cold,20,Associate Professor,M,non-white,Engineering,r2,private
318550,4,2.333333333,6,4.666666667,FALSE,FALSE,cold,17,Associate Professor,F,white,Humanities,r1,public
318568,3.3,3.4,5,4.6,FALSE,FALSE,cold,15,Associate Professor,M,non-white,Humanities,r1,public
318580,2.833333333,2.666666667,6,3,FALSE,FALSE,cold,26,Professor,M,white,Humanities,r1,public
318587,2.944444444,3.333333333,9,3.428571429,TRUE,FALSE,cold,12,Associate Professor,M,white,Engineering,r1,public
318604,3.25,3.7,20,3.388888889,FALSE,FALSE,hot,17,Associate Professor,F,UNK,Humanities,r1,public
318609,4.5,2,4,3.25,FALSE,FALSE,cold,9,Assistant Professor,F,non-white,Humanities,r1,public
318618,3.55,3.1,10,3.5,FALSE,FALSE,hot,10,Assistant Professor,F,white,Social Sciences,r1,private
318627,4.43006993,3.391608392,25,3.545454545,FALSE,TRUE,cold,6,Associate Professor,F,non-white,Social Sciences,r1,private
318628,3.714285714,3.571428571,7,4,FALSE,FALSE,cold,34,Professor,M,non-white,Social Sciences,r1,private
318638,4,3.6,5,1,FALSE,FALSE,hot,11,Assistant Professor,F,UNK,Natural Sciences,r1,public
318869,3.4,3.2,5,5,FALSE,FALSE,cold,10,Associate Professor,F,non-white,Social Sciences,r1,public
318883,4.785714286,3,7,3.333333333,FALSE,FALSE,hot,12,Associate Professor,M,white,Engineering,r2,private
318886,3.666666667,3.333333333,6,2.8,FALSE,FALSE,cold,17,Associate Professor,F,non-white,Humanities,r1,public
318895,2.583333333,1.833333333,6,3.4,FALSE,FALSE,cold,9,Associate Professor,F,non-white,Humanities,r1,public
318911,4.571428571,3.285714286,14,4.5,FALSE,FALSE,hot,16,Associate Professor,F,white,Social Sciences,r1,public
318957,4.255555556,3.733333333,25,3.486486486,FALSE,FALSE,hot,8,Associate Professor,M,white,Medical sciences,r2,private
319067,4.683333333,3.633333333,25,4.111111111,FALSE,FALSE,cold,11,Associate Professor,M,white,Medical sciences,r1,private
319068,4.722222222,2.666666667,9,3.555555556,FALSE,FALSE,hot,10,Associate Professor,M,non-white,Natural Sciences,r1,private
319250,2,3.2,5,3,FALSE,FALSE,cold,12,Associate Professor,M,white,Natural Sciences,r1,private
319251,3.571428571,2.714285714,7,3,FALSE,FALSE,cold,11,Associate Professor,M,UNK,Natural Sciences,r1,private
319566,4.65,2.2,10,2.875,FALSE,FALSE,cold,9,Associate Professor,M,white,Social Sciences,r1,private
319623,5,3.125,8,3.2,FALSE,FALSE,hot,9,Associate Professor,M,white,Engineering,r1,private
319742,3.892857143,3.571428571,14,3.454545455,TRUE,FALSE,cold,10,Assistant Professor,F,UNK,Natural Sciences,r1,private
319908,3.590909091,3.181818182,11,2.333333333,FALSE,FALSE,cold,16,Associate Professor,M,UNK,Social Sciences,r1,private
319912,3.631578947,3.631578947,19,3,FALSE,TRUE,hot,13,Associate Professor,M,non-white,Social Sciences,r1,private
319967,4.65,2.7,10,2.8,FALSE,FALSE,hot,9,Assistant Professor,F,white,Social Sciences,r1,private
320030,3.166666667,2.166666667,6,2.4,TRUE,FALSE,cold,13,Associate Professor,M,non-white,Social Sciences,r1,private
320031,3.875,2.375,8,3.714285714,FALSE,FALSE,cold,7,Associate Professor,F,non-white,Social Sciences,r1,private
320216,4.409090909,2.454545455,11,3.727272727,FALSE,FALSE,hot,36,Professor,M,white,Engineering,r1,public
320244,4.555555556,3.444444444,9,4,FALSE,FALSE,hot,17,Professor,M,UNK,Engineering,r1,public
320625,2,4.2,5,4.333333333,FALSE,FALSE,cold,9,Associate Professor,M,white,Engineering,r1,private
321926,3.0625,4.5,8,3.166666667,FALSE,FALSE,cold,13,Associate Professor,F,non-white,Social Sciences,r1,public
321949,2.666666667,4.166666667,24,3.5,FALSE,FALSE,cold,36,Professor,M,white,Social Sciences,r1,public
322150,4.166666667,1.166666667,6,3.333333333,FALSE,FALSE,cold,8,Associate Professor,M,white,Engineering,r1,private
322287,4.8,2.2,5,5,FALSE,FALSE,hot,19,Associate Professor,F,white,Medical sciences,r1,public
322841,4.433333333,4,15,3.071428571,FALSE,FALSE,hot,9,Associate Professor,F,UNK,Engineering,r1,public
323161,2.607142857,3.714285714,14,2.9,FALSE,FALSE,cold,16,Associate Professor,F,non-white,Natural Sciences,r1,public
324147,3.131578947,2.881578947,25,3.403225806,FALSE,FALSE,cold,27,Associate Professor,F,non-white,Social Sciences,r1,public
325021,4.566666667,3.133333333,15,4,FALSE,FALSE,cold,10,Associate Professor,M,white,Natural Sciences,r2,private
325022,2.8,4.333333333,15,2.666666667,FALSE,FALSE,cold,32,Professor,M,white,Natural Sciences,r2,private
325226,3.333333333,4.666666667,6,2.833333333,FALSE,FALSE,cold,10,Associate Professor,M,UNK,Natural Sciences,r2,public
325255,3,2.8,5,3.2,FALSE,FALSE,cold,11,Associate Professor,F,white,Natural Sciences,r2,public
325778,4.5,2.846153846,13,4.5,FALSE,FALSE,cold,19,Professor,M,non-white,Engineering,r1,private
325792,4.388888889,3,9,3.833333333,FALSE,FALSE,cold,28,Professor,M,white,Natural Sciences,r1,private
325800,2,4.285714286,7,3.428571429,FALSE,FALSE,cold,29,Professor,M,non-white,Natural Sciences,r1,private
325810,3.857142857,4.142857143,7,3.666666667,FALSE,FALSE,hot,7,Associate Professor,M,white,Natural Sciences,r1,private
325816,2,2.4,5,3,FALSE,FALSE,cold,49,Professor,M,white,Engineering,r1,private
325843,2.4,4.6,5,3,FALSE,FALSE,cold,34,Professor,M,UNK,Social Sciences,r1,private
325845,2.7,4,5,3.2,FALSE,FALSE,cold,16,Associate Professor,F,white,Engineering,r1,private
326045,4.4,2.333333333,15,3.6,FALSE,FALSE,cold,17,Professor,M,white,Engineering,r1,public
326046,2.125,4.5,4,2.25,FALSE,FALSE,cold,24,Professor,M,UNK,Engineering,r1,public
326356,2.875,4.5,4,3.75,FALSE,FALSE,cold,8,Associate Professor,F,white,Social Sciences,r2,public
326439,4.416666667,3.444444444,18,3.944444444,FALSE,FALSE,cold,19,Professor,M,UNK,Engineering,r1,public
326440,3.166666667,3.666666667,6,3.666666667,FALSE,FALSE,cold,23,Associate Professor,M,white,Natural Sciences,r1,public
326457,3.7,4,15,2.846153846,FALSE,FALSE,cold,36,Professor,M,white,Medical sciences,r1,public
326458,3.181818182,4.272727273,22,3.058823529,FALSE,FALSE,hot,24,Professor,M,white,Medical sciences,r1,public
326459,3.192307692,3.846153846,13,3.666666667,FALSE,FALSE,cold,20,Associate Professor,F,non-white,Medical sciences,r1,public
326477,4.5,3,6,4.666666667,FALSE,FALSE,hot,8,Associate Professor,F,UNK,Humanities,r2,public
326815,4.25,3.25,4,2.666666667,FALSE,FALSE,hot,14,Professor,F,white,Humanities,r2,public
327068,3,2.2,5,2.4,FALSE,FALSE,cold,8,Assistant Professor,M,white,Engineering,r1,private
327076,2.75,2.833333333,6,4.333333333,FALSE,FALSE,cold,11,Assistant Professor,F,non-white,Social Sciences,r1,public
327077,4,2.75,4,4,FALSE,FALSE,cold,11,Associate Professor,F,white,Natural Sciences,r1,public
327080,4.2,3.2,5,4.5,FALSE,FALSE,hot,14,Assistant Professor,M,UNK,Natural Sciences,r1,public
327091,3.722222222,2.888888889,9,3.285714286,TRUE,FALSE,cold,8,Assistant Professor,F,UNK,Social Sciences,r1,public
327092,3.48,3.48,25,3.555555556,TRUE,TRUE,cold,6,Assistant Professor,M,white,Social Sciences,r1,public
327126,2.125,4.25,4,1.666666667,TRUE,FALSE,cold,7,Assistant Professor,M,non-white,Natural Sciences,r1,public
327190,3.5,3.6875,16,3.25,FALSE,FALSE,hot,15,Assistant Professor,M,white,Natural Sciences,r2,public
327191,4.055555556,2.111111111,9,3.5,FALSE,FALSE,cold,13,Associate Professor,M,UNK,Engineering,r2,public
327229,4.375,1.75,4,4,FALSE,FALSE,cold,16,Associate Professor,M,UNK,Engineering,r2,public
327327,3.9,1.8,10,4.111111111,FALSE,FALSE,cold,28,Professor,M,non-white,Natural Sciences,r1,public
327331,2.25,3.25,4,2.75,FALSE,FALSE,cold,11,Associate Professor,F,non-white,Social Sciences,r2,public
327370,4.142857143,2.761904762,21,3.4,TRUE,TRUE,hot,8,Associate Professor,F,white,Social Sciences,r2,public
327437,3.375,1.25,4,2.75,FALSE,FALSE,cold,16,Professor,M,non-white,Natural Sciences,r2,public
327651,3.142857143,3.285714286,7,2.333333333,FALSE,FALSE,cold,13,Associate Professor,M,white,Natural Sciences,r2,public
327655,4.375,2.5,4,4,TRUE,FALSE,cold,34,Professor,M,UNK,Natural Sciences,r2,public
328088,4.125,2.875,16,3.733333333,FALSE,FALSE,cold,7,Associate Professor,M,white,Social Sciences,r1,public
328194,2.833333333,3.777777778,9,2.625,TRUE,FALSE,cold,48,Professor,M,UNK,Social Sciences,r1,public
328203,4.35,2.5,10,3.571428571,FALSE,FALSE,hot,17,Associate Professor,F,white,Social Sciences,r1,public
328211,2.260869565,4.391304348,23,2.789473684,FALSE,FALSE,cold,32,Associate Professor,F,non-white,Humanities,r1,public
328223,2.409090909,2.454545455,11,2.545454545,FALSE,FALSE,cold,33,Associate Professor,M,non-white,Natural Sciences,r1,public
328233,3.606060606,3.090909091,25,3.7,FALSE,FALSE,cold,27,Professor,M,non-white,Humanities,r1,public
328237,3.444444444,3.166666667,18,2.588235294,FALSE,FALSE,hot,16,Associate Professor,M,UNK,Humanities,r1,public
328444,4.25,3.75,4,4,FALSE,FALSE,cold,43,Associate Professor,M,non-white,Humanities,r2,private
328453,3.785714286,2.857142857,7,2.571428571,FALSE,FALSE,hot,12,Associate Professor,M,white,Social Sciences,r1,public
328456,3.352941176,2,17,3.272727273,FALSE,FALSE,cold,8,Associate Professor,M,non-white,Humanities,r1,public
328460,1.8,3.8,5,1.6,FALSE,FALSE,cold,13,Associate Professor,M,non-white,Humanities,r1,public
328461,2.894736842,3,19,2.9375,TRUE,TRUE,cold,13,Associate Professor,F,white,Humanities,r1,public
328652,3.636363636,4.727272727,11,3.818181818,FALSE,FALSE,cold,16,Associate Professor,M,white,Natural Sciences,r1,public
329037,3,3.6,10,4.333333333,FALSE,FALSE,cold,12,Associate Professor,F,white,Humanities,r2,public
329128,3.166666667,3.222222222,9,2.666666667,FALSE,FALSE,cold,13,Associate Professor,M,UNK,Natural Sciences,r1,public
329157,3.555555556,3.222222222,9,3.4,FALSE,FALSE,cold,19,Assistant Professor,F,white,Natural Sciences,r1,public
329214,2.4375,2.375,8,3.142857143,FALSE,FALSE,cold,9,Associate Professor,M,non-white,Social Sciences,r1,public
329224,3.055555556,4,9,3,FALSE,FALSE,cold,20,Professor,M,white,Humanities,r1,public
329226,3.921052632,2.684210526,19,2.5,FALSE,FALSE,cold,14,Associate Professor,F,white,Natural Sciences,r1,public
329228,1.8,4,5,3,FALSE,FALSE,cold,14,Associate Professor,M,non-white,Natural Sciences,r1,public
329246,3.916666667,3,6,4.2,FALSE,FALSE,cold,33,Associate Professor,M,white,Social Sciences,r1,public
329249,2.875,3,4,3,FALSE,FALSE,cold,9,Associate Professor,F,white,Social Sciences,r1,public
329254,2.666666667,3.833333333,6,2.833333333,FALSE,FALSE,cold,24,Professor,M,white,Social Sciences,r1,public
329257,4.357142857,1.714285714,7,3.666666667,FALSE,FALSE,cold,10,Associate Professor,F,non-white,Social Sciences,r1,public
329512,5,2.285714286,7,3.571428571,FALSE,FALSE,hot,8,Associate Professor,M,non-white,Natural Sciences,r1,public
329832,2.9,3.4,5,1.75,FALSE,FALSE,cold,44,Professor,M,non-white,Natural Sciences,r1,public
329872,2.454545455,3.939393939,25,2.518518519,FALSE,FALSE,cold,29,Professor,M,white,Social Sciences,r1,public
329942,3.3,4,5,3.2,FALSE,FALSE,cold,29,Professor,M,white,Natural Sciences,r1,public
330221,2.5,4.25,8,3.375,FALSE,FALSE,hot,22,Professor,F,white,Medical sciences,r1,public
330866,3.944444444,3.444444444,9,2.2,FALSE,FALSE,hot,11,Associate Professor,M,white,Social Sciences,r2,public
330873,3.909090909,3.363636364,11,2.285714286,FALSE,FALSE,hot,17,Associate Professor,M,white,Social Sciences,r2,public
330902,4.8,2.4,10,3.75,FALSE,FALSE,cold,28,Associate Professor,M,white,Natural Sciences,r2,public
330909,4.125,2.75,4,2.333333333,FALSE,FALSE,cold,22,Associate Professor,F,white,Humanities,r1,public
330910,3.944444444,3.888888889,9,2.875,FALSE,FALSE,hot,9,Associate Professor,M,white,Humanities,r1,public
330911,4.1,3.35,20,4.285714286,FALSE,TRUE,cold,31,Professor,M,white,Humanities,r1,public
331047,5,2.777777778,9,3,FALSE,FALSE,hot,8,Associate Professor,M,non-white,Natural Sciences,r1,public
331271,4.8125,3.25,8,4.666666667,FALSE,FALSE,hot,15,Associate Professor,M,non-white,Engineering,r1,public
331445,2.970588235,3.352941176,17,3.0625,FALSE,TRUE,cold,26,Professor,M,white,Natural Sciences,r1,public
331447,4.1,2.8,10,3,FALSE,FALSE,cold,28,Professor,F,white,Natural Sciences,r1,public
331448,2.210526316,4.052631579,19,2.526315789,FALSE,FALSE,cold,19,Professor,M,UNK,Natural Sciences,r1,public
331450,4,3.857142857,7,4,FALSE,FALSE,cold,29,Professor,M,non-white,Medical sciences,r1,public
331455,2.4,3.6,5,2,FALSE,FALSE,cold,24,Professor,M,UNK,Medical sciences,r1,public
331499,4.5,3.666666667,6,4.25,FALSE,FALSE,cold,18,Associate Professor,F,non-white,Natural Sciences,r1,public
331665,4.5,1.75,4,5,FALSE,FALSE,cold,8,Assistant Professor,F,UNK,Social Sciences,r1,public
331688,4.7,1.8,5,2.8,FALSE,FALSE,hot,8,Associate Professor,F,UNK,Social Sciences,r1,public
332343,3.8125,4.25,8,3,FALSE,FALSE,cold,25,Professor,F,non-white,Social Sciences,r2,public
